,id_provincia,año,Partidos,Votos
3183,12,2019,PH,62
3184,13,2019,PH,74
3185,14,2019,PH,126
3186,15,2019,PH,276
3187,16,2019,PH,28
3188,17,2019,PH,90
3189,18,2019,PH,156
3190,19,2019,PH,36
3191,20,2019,PH,88
3192,21,2019,PH,119
3193,22,2019,PH,41
3194,23,2019,PH,94
3195,24,2019,PH,94
3196,25,2019,PH,43
3197,26,2019,PH,40
3198,27,2019,PH,75
3199,28,2019,PH,1414
3200,29,2019,PH,303
3201,30,2019,PH,229
3202,31,2019,PH,183
3203,32,2019,PH,78
3204,33,2019,PH,186
3205,34,2019,PH,34
3206,35,2019,PH,297
3207,36,2019,PH,224
3208,37,2019,PH,61
3209,38,2019,PH,175
3210,39,2019,PH,178
3211,40,2019,PH,35
3212,41,2019,PH,267
3213,42,2019,PH,12
3214,43,2019,PH,89
3215,44,2019,PH,13
3216,45,2019,PH,89
3217,46,2019,PH,263
3218,47,2019,PH,87
3219,48,2019,PH,189
3220,49,2019,PH,36
3221,50,2019,PH,126
3222,51,2019,PH,10
3223,52,2019,PH,10
3224,1,2019,MIEL,56
3225,2,2019,MIEL,39
3226,3,2019,MIEL,342
3227,4,2019,MIEL,67
3228,5,2019,MIEL,31
3229,6,2019,MIEL,86
3230,7,2019,MIEL,180
3231,8,2019,MIEL,902
3232,9,2019,MIEL,37
3233,10,2019,MIEL,54
3234,11,2019,MIEL,167
3235,12,2019,MIEL,49
3236,13,2019,MIEL,44
3237,14,2019,MIEL,81
3238,15,2019,MIEL,216
3239,16,2019,MIEL,15
3240,17,2019,MIEL,69
3241,18,2019,MIEL,67
3242,19,2019,MIEL,22
3243,20,2019,MIEL,55
3244,21,2019,MIEL,64
3245,22,2019,MIEL,39
3246,23,2019,MIEL,46
3247,24,2019,MIEL,36
3248,25,2019,MIEL,57
3249,26,2019,MIEL,54
3250,27,2019,MIEL,49
3251,28,2019,MIEL,1354
3252,29,2019,MIEL,121
3253,30,2019,MIEL,197
3254,31,2019,MIEL,100
3255,32,2019,MIEL,52
3256,33,2019,MIEL,83
3257,34,2019,MIEL,15
3258,35,2019,MIEL,291
3259,36,2019,MIEL,202
3260,37,2019,MIEL,35
3261,38,2019,MIEL,266
3262,39,2019,MIEL,123
3263,40,2019,MIEL,17
3264,41,2019,MIEL,163
3265,42,2019,MIEL,11
3266,43,2019,MIEL,113
3267,44,2019,MIEL,14
3268,45,2019,MIEL,79
3269,46,2019,MIEL,325
3270,47,2019,MIEL,47
3271,48,2019,MIEL,81
3272,49,2019,MIEL,32
3273,50,2019,MIEL,94
3274,51,2019,MIEL,8
3275,52,2019,MIEL,13
3276,1,2019,SAIn,25
3277,2,2019,SAIn,32
3278,3,2019,SAIn,123
3279,4,2019,SAIn,63
3280,5,2019,SAIn,17
3281,6,2019,SAIn,56
3282,7,2019,SAIn,97
3283,8,2019,SAIn,498
3284,9,2019,SAIn,233
3285,10,2019,SAIn,57
3286,11,2019,SAIn,111
3287,12,2019,SAIn,27
3288,13,2019,SAIn,62
3289,14,2019,SAIn,63
3290,15,2019,SAIn,249
3291,16,2019,SAIn,13
3292,17,2019,SAIn,64
3293,18,2019,SAIn,94
3294,19,2019,SAIn,19
3295,20,2019,SAIn,51
3296,21,2019,SAIn,38
3297,22,2019,SAIn,23
3298,23,2019,SAIn,109
3299,24,2019,SAIn,34
3300,25,2019,SAIn,25
3301,26,2019,SAIn,24
3302,27,2019,SAIn,51
3303,28,2019,SAIn,667
3304,29,2019,SAIn,209
3305,30,2019,SAIn,191
3306,31,2019,SAIn,457
3307,32,2019,SAIn,48
3308,33,2019,SAIn,143
3309,34,2019,SAIn,39
3310,35,2019,SAIn,168
3311,36,2019,SAIn,173
3312,37,2019,SAIn,52
3313,38,2019,SAIn,104
3314,39,2019,SAIn,137
3315,40,2019,SAIn,18
3316,41,2019,SAIn,193
3317,42,2019,SAIn,16
3318,43,2019,SAIn,67
3319,44,2019,SAIn,13
3320,45,2019,SAIn,55
3321,46,2019,SAIn,177
3322,47,2019,SAIn,223
3323,48,2019,SAIn,103
3324,49,2019,SAIn,27
3325,50,2019,SAIn,101
3326,51,2019,SAIn,2
3327,52,2019,SAIn,13
3328,1,2014,P.P.,16978
3329,2,2014,P.P.,50549
3330,3,2014,P.P.,173461
3331,4,2014,P.P.,64034
3332,5,2014,P.P.,30668
3333,6,2014,P.P.,83220
3334,7,2014,P.P.,74016
3335,8,2014,P.P.,191901
3336,9,2014,P.P.,51470
3337,10,2014,P.P.,55858
3338,11,2014,P.P.,84780
3339,12,2014,P.P.,64666
3340,13,2014,P.P.,67052
3341,14,2014,P.P.,77049
3342,15,2014,P.P.,129814
3343,16,2014,P.P.,34170
3344,17,2014,P.P.,15680
3345,18,2014,P.P.,89727
3346,19,2014,P.P.,28324
3347,20,2014,P.P.,18678
3348,21,2014,P.P.,37043
3349,22,2014,P.P.,22996
3350,23,2014,P.P.,73560
3351,24,2014,P.P.,60795
3352,25,2014,P.P.,12660
3353,26,2014,P.P.,43892
3354,27,2014,P.P.,55015
3355,28,2014,P.P.,661006
3356,29,2014,P.P.,118294
3357,30,2014,P.P.,158834
3358,31,2014,P.P.,53764
3359,32,2014,P.P.,56876
3360,33,2014,P.P.,90687
3361,34,2014,P.P.,26897
3362,35,2014,P.P.,69530
3363,36,2014,P.P.,113038
3364,37,2014,P.P.,53096
3365,38,2014,P.P.,62945
3366,39,2014,P.P.,74379
3367,40,2014,P.P.,23399
3368,41,2014,P.P.,146668
3369,42,2014,P.P.,13219
3370,43,2014,P.P.,25979
3371,44,2014,P.P.,17087
3372,45,2014,P.P.,88612
3373,46,2014,P.P.,269094
3374,47,2014,P.P.,70931
3375,48,2014,P.P.,41820
3376,49,2014,P.P.,29946
3377,50,2014,P.P.,87751
3378,51,2014,P.P.,6330
3379,52,2014,P.P.,6125
3380,1,2014,PSOE,16115
3381,2,2014,PSOE,41017
3382,3,2014,PSOE,129261
3383,4,2014,PSOE,60005
3384,5,2014,PSOE,12924
3385,6,2014,PSOE,95666
3386,7,2014,PSOE,59357
3387,8,2014,PSOE,288573
3388,9,2014,PSOE,28133
3389,10,2014,PSOE,55851
3390,11,2014,PSOE,110956
3391,12,2014,PSOE,46253
3392,13,2014,PSOE,55838
3393,14,2014,PSOE,99764
3394,15,2014,PSOE,85117
3395,16,2014,PSOE,24544
3396,17,2014,PSOE,23647
3397,18,2014,PSOE,111573
3398,19,2014,PSOE,18795
3399,20,2014,PSOE,32045
3400,21,2014,PSOE,60398
3401,22,2014,PSOE,20295
3402,23,2014,PSOE,108819
3403,24,2014,PSOE,50539
3404,25,2014,PSOE,13363
3405,26,2014,PSOE,27005
3406,27,2014,PSOE,30590
3407,28,2014,PSOE,419022
3408,29,2014,PSOE,139484
3409,30,2014,PSOE,87751
3410,31,2014,PSOE,31045
3411,32,2014,PSOE,29680
3412,33,2014,PSOE,98014
3413,34,2014,PSOE,17765
3414,35,2014,PSOE,62698
3415,36,2014,PSOE,73820
3416,37,2014,PSOE,29099
3417,38,2014,PSOE,63522
3418,39,2014,PSOE,52056
3419,40,2014,PSOE,12647
3420,41,2014,PSOE,246320
3421,42,2014,PSOE,6987
3422,43,2014,PSOE,32956
3423,44,2014,PSOE,12947
3424,45,2014,PSOE,64594
3425,46,2014,PSOE,201554
3426,47,2014,PSOE,48620
3427,48,2014,PSOE,56355
3428,49,2014,PSOE,17497
3429,50,2014,PSOE,78399
3430,51,2014,PSOE,3538
3431,52,2014,PSOE,3511
3432,1,2014,LA IZQUIERDA PLURAL,6713
3433,2,2014,LA IZQUIERDA PLURAL,12768
3434,3,2014,LA IZQUIERDA PLURAL,53141
3435,4,2014,LA IZQUIERDA PLURAL,13831
3436,5,2014,LA IZQUIERDA PLURAL,4700
3437,6,2014,LA IZQUIERDA PLURAL,15469
3438,7,2014,LA IZQUIERDA PLURAL,23896
3439,8,2014,LA IZQUIERDA PLURAL,214614
3440,9,2014,LA IZQUIERDA PLURAL,11568
3441,10,2014,LA IZQUIERDA PLURAL,9139
3442,11,2014,LA IZQUIERDA PLURAL,43430
3443,12,2014,LA IZQUIERDA PLURAL,17490
3444,13,2014,LA IZQUIERDA PLURAL,15308
3445,14,2014,LA IZQUIERDA PLURAL,42312
3446,15,2014,LA IZQUIERDA PLURAL,46865
3447,16,2014,LA IZQUIERDA PLURAL,5547
3448,17,2014,LA IZQUIERDA PLURAL,16315
3449,18,2014,LA IZQUIERDA PLURAL,33738
3450,19,2014,LA IZQUIERDA PLURAL,8017
3451,20,2014,LA IZQUIERDA PLURAL,11766
3452,21,2014,LA IZQUIERDA PLURAL,13977
3453,22,2014,LA IZQUIERDA PLURAL,6441
3454,23,2014,LA IZQUIERDA PLURAL,24368
3455,24,2014,LA IZQUIERDA PLURAL,15758
3456,25,2014,LA IZQUIERDA PLURAL,9165
3457,26,2014,LA IZQUIERDA PLURAL,9261
3458,27,2014,LA IZQUIERDA PLURAL,10630
3459,28,2014,LA IZQUIERDA PLURAL,232492
3460,29,2014,LA IZQUIERDA PLURAL,58739
3461,30,2014,LA IZQUIERDA PLURAL,41257
3462,31,2014,LA IZQUIERDA PLURAL,20387
3463,32,2014,LA IZQUIERDA PLURAL,8689
3464,33,2014,LA IZQUIERDA PLURAL,48641
3465,34,2014,LA IZQUIERDA PLURAL,6083
3466,35,2014,LA IZQUIERDA PLURAL,31153
3467,36,2014,LA IZQUIERDA PLURAL,40005
3468,37,2014,LA IZQUIERDA PLURAL,8746
3469,38,2014,LA IZQUIERDA PLURAL,28269
3470,39,2014,LA IZQUIERDA PLURAL,19246
3471,40,2014,LA IZQUIERDA PLURAL,4385
3472,41,2014,LA IZQUIERDA PLURAL,79873
3473,42,2014,LA IZQUIERDA PLURAL,1872
3474,43,2014,LA IZQUIERDA PLURAL,18460
3475,44,2014,LA IZQUIERDA PLURAL,3880
3476,45,2014,LA IZQUIERDA PLURAL,20164
3477,46,2014,LA IZQUIERDA PLURAL,109852
3478,47,2014,LA IZQUIERDA PLURAL,21438
3479,48,2014,LA IZQUIERDA PLURAL,23685
3480,49,2014,LA IZQUIERDA PLURAL,5161
3481,50,2014,LA IZQUIERDA PLURAL,32870
3482,51,2014,LA IZQUIERDA PLURAL,528
3483,52,2014,LA IZQUIERDA PLURAL,465
3484,1,2014,PODEMOS,9433
3485,2,2014,PODEMOS,10493
3486,3,2014,PODEMOS,50226
3487,4,2014,PODEMOS,10282
3488,5,2014,PODEMOS,3468
3489,6,2014,PODEMOS,10232
3490,7,2014,PODEMOS,27794
3491,8,2014,PODEMOS,98671
3492,9,2014,PODEMOS,13490
3493,10,2014,PODEMOS,8522
3494,11,2014,PODEMOS,38403
3495,12,2014,PODEMOS,15675
3496,13,2014,PODEMOS,8842
3497,14,2014,PODEMOS,15497
3498,15,2014,PODEMOS,37497
3499,16,2014,PODEMOS,4113
3500,17,2014,PODEMOS,5730
3501,18,2014,PODEMOS,19267
3502,19,2014,PODEMOS,7431
3503,20,2014,PODEMOS,15035
3504,21,2014,PODEMOS,9232
3505,22,2014,PODEMOS,6847
3506,23,2014,PODEMOS,11045
3507,24,2014,PODEMOS,17418
3508,25,2014,PODEMOS,3049
3509,26,2014,PODEMOS,8536
3510,27,2014,PODEMOS,7404
3511,28,2014,PODEMOS,249559
3512,29,2014,PODEMOS,34221
3513,30,2014,PODEMOS,32158
3514,31,2014,PODEMOS,20039
3515,32,2014,PODEMOS,6431
3516,33,2014,PODEMOS,51417
3517,34,2014,PODEMOS,4353
3518,35,2014,PODEMOS,39924
3519,36,2014,PODEMOS,32884
3520,37,2014,PODEMOS,7425
3521,38,2014,PODEMOS,22447
3522,39,2014,PODEMOS,19733
3523,40,2014,PODEMOS,5364
3524,41,2014,PODEMOS,51935
3525,42,2014,PODEMOS,3939
3526,43,2014,PODEMOS,9646
3527,44,2014,PODEMOS,3748
3528,45,2014,PODEMOS,14423
3529,46,2014,PODEMOS,77770
3530,47,2014,PODEMOS,16089
3531,48,2014,PODEMOS,27918
3532,49,2014,PODEMOS,6814
3533,50,2014,PODEMOS,33092
3534,51,2014,PODEMOS,578
3535,52,2014,PODEMOS,409
3536,1,2014,UPyD,4822
3537,2,2014,UPyD,10657
3538,3,2014,UPyD,49702
3539,4,2014,UPyD,12018
3540,5,2014,UPyD,5459
3541,6,2014,UPyD,13442
3542,7,2014,UPyD,18038
3543,8,2014,UPyD,26072
3544,9,2014,UPyD,12693
3545,10,2014,UPyD,7864
3546,11,2014,UPyD,27014
3547,12,2014,UPyD,14470
3548,13,2014,UPyD,12731
3549,14,2014,UPyD,16391
3550,15,2014,UPyD,15270
3551,16,2014,UPyD,4131
3552,17,2014,UPyD,2008
3553,18,2014,UPyD,21686
3554,19,2014,UPyD,7982
3555,20,2014,UPyD,7000
3556,21,2014,UPyD,8153
3557,22,2014,UPyD,5681
3558,23,2014,UPyD,13582
3559,24,2014,UPyD,12716
3560,25,2014,UPyD,1097
3561,26,2014,UPyD,10252
3562,27,2014,UPyD,3743
3563,28,2014,UPyD,233586
3564,29,2014,UPyD,42734
3565,30,2014,UPyD,40093
3566,31,2014,UPyD,9818
3567,32,2014,UPyD,3502
3568,33,2014,UPyD,22638
3569,34,2014,UPyD,5113
3570,35,2014,UPyD,21088
3571,36,2014,UPyD,12584
3572,37,2014,UPyD,10898
3573,38,2014,UPyD,18144
3574,39,2014,UPyD,17554
3575,40,2014,UPyD,5756
3576,41,2014,UPyD,48882
3577,42,2014,UPyD,2025
3578,43,2014,UPyD,3441
3579,44,2014,UPyD,2900
3580,45,2014,UPyD,15828
3581,46,2014,UPyD,83551
3582,47,2014,UPyD,20743
3583,48,2014,UPyD,13097
3584,49,2014,UPyD,4739
3585,50,2014,UPyD,30581
3586,51,2014,UPyD,1071
3587,52,2014,UPyD,954
3588,1,2014,CEU,18235
3589,2,2014,CEU,255
3590,3,2014,CEU,826
3591,4,2014,CEU,93
3592,5,2014,CEU,98
3593,6,2014,CEU,64
3594,7,2014,CEU,1304
3595,8,2014,CEU,376068
3596,9,2014,CEU,135
3597,10,2014,CEU,197
3598,11,2014,CEU,215
3599,12,2014,CEU,325
3600,13,2014,CEU,76
3601,14,2014,CEU,82
3602,15,2014,CEU,4010
3603,16,2014,CEU,30
3604,17,2014,CEU,72559
3605,18,2014,CEU,185
3606,19,2014,CEU,41
3607,20,2014,CEU,58001
3608,21,2014,CEU,54
3609,22,2014,CEU,118
3610,23,2014,CEU,62
3611,24,2014,CEU,76
3612,25,2014,CEU,43141
3613,26,2014,CEU,139
3614,27,2014,CEU,883
3615,28,2014,CEU,1446
3616,29,2014,CEU,336
3617,30,2014,CEU,261
3618,31,2014,CEU,5404
3619,32,2014,CEU,1961
3620,33,2014,CEU,140
3621,34,2014,CEU,34
3622,35,2014,CEU,28649
3623,36,2014,CEU,2787
3624,37,2014,CEU,156
3625,38,2014,CEU,40643
3626,39,2014,CEU,367
3627,40,2014,CEU,30
3628,41,2014,CEU,227
3629,42,2014,CEU,20
3630,43,2014,CEU,56950
3631,44,2014,CEU,23
3632,45,2014,CEU,274
3633,46,2014,CEU,1223
3634,47,2014,CEU,339
3635,48,2014,CEU,131915
3636,49,2014,CEU,34
3637,50,2014,CEU,173
3638,51,2014,CEU,15
3639,52,2014,CEU,11
3640,1,2014,EPDD,130
3641,2,2014,EPDD,49
3642,3,2014,EPDD,2343
3643,4,2014,EPDD,67
3644,5,2014,EPDD,27
3645,6,2014,EPDD,63
3646,7,2014,EPDD,19566
3647,8,2014,EPDD,414684
3648,9,2014,EPDD,63
3649,10,2014,EPDD,54
3650,11,2014,EPDD,149
3651,12,2014,EPDD,1700
3652,13,2014,EPDD,50
3653,14,2014,EPDD,66
3654,15,2014,EPDD,485
3655,16,2014,EPDD,24
3656,17,2014,EPDD,77546
3657,18,2014,EPDD,97
3658,19,2014,EPDD,34
3659,20,2014,EPDD,303
3660,21,2014,EPDD,47
3661,22,2014,EPDD,195
3662,23,2014,EPDD,63
3663,24,2014,EPDD,140
3664,25,2014,EPDD,40256
3665,26,2014,EPDD,81
3666,27,2014,EPDD,106
3667,28,2014,EPDD,1718
3668,29,2014,EPDD,198
3669,30,2014,EPDD,201
3670,31,2014,EPDD,393
3671,32,2014,EPDD,107
3672,33,2014,EPDD,142
3673,34,2014,EPDD,31
3674,35,2014,EPDD,368
3675,36,2014,EPDD,356
3676,37,2014,EPDD,53
3677,38,2014,EPDD,290
3678,39,2014,EPDD,99
3679,40,2014,EPDD,25
3680,41,2014,EPDD,192
3681,42,2014,EPDD,6
3682,43,2014,EPDD,61663
3683,44,2014,EPDD,62
3684,45,2014,EPDD,81
3685,46,2014,EPDD,4049
3686,47,2014,EPDD,54
3687,48,2014,EPDD,368
3688,49,2014,EPDD,19
3689,50,2014,EPDD,194
3690,51,2014,EPDD,10
3691,52,2014,EPDD,4
3692,1,2014,C's,1218
3693,2,2014,C's,3103
3694,3,2014,C's,17963
3695,4,2014,C's,4450
3696,5,2014,C's,1506
3697,6,2014,C's,2209
3698,7,2014,C's,6181
3699,8,2014,C's,130123
3700,9,2014,C's,3447
3701,10,2014,C's,1632
3702,11,2014,C's,6432
3703,12,2014,C's,6220
3704,13,2014,C's,3449
3705,14,2014,C's,3233
3706,15,2014,C's,7776
3707,16,2014,C's,1013
3708,17,2014,C's,8262
3709,18,2014,C's,6108
3710,19,2014,C's,3251
3711,20,2014,C's,1567
3712,21,2014,C's,1663
3713,22,2014,C's,1918
3714,23,2014,C's,2226
3715,24,2014,C's,5461
3716,25,2014,C's,4137
3717,26,2014,C's,2572
3718,27,2014,C's,1430
3719,28,2014,C's,106170
3720,29,2014,C's,11047
3721,30,2014,C's,15372
3722,31,2014,C's,3809
3723,32,2014,C's,1507
3724,33,2014,C's,9364
3725,34,2014,C's,1296
3726,35,2014,C's,4351
3727,36,2014,C's,5596
3728,37,2014,C's,3561
3729,38,2014,C's,3618
3730,39,2014,C's,6435
3731,40,2014,C's,1226
3732,41,2014,C's,11140
3733,42,2014,C's,757
3734,43,2014,C's,15351
3735,44,2014,C's,836
3736,45,2014,C's,5041
3737,46,2014,C's,26997
3738,47,2014,C's,7032
3739,48,2014,C's,3432
3740,49,2014,C's,1359
3741,50,2014,C's,10631
3742,51,2014,C's,379
3743,52,2014,C's,257
3744,1,2014,LPD,20759
3745,2,2014,LPD,96
3746,3,2014,LPD,671
3747,4,2014,LPD,143
3748,5,2014,LPD,55
3749,6,2014,LPD,131
3750,7,2014,LPD,923
3751,8,2014,LPD,5551
3752,9,2014,LPD,403
3753,10,2014,LPD,97
3754,11,2014,LPD,424
3755,12,2014,LPD,320
3756,13,2014,LPD,102
3757,14,2014,LPD,169
3758,15,2014,LPD,31979
3759,16,2014,LPD,41
3760,17,2014,LPD,782
3761,18,2014,LPD,266
3762,19,2014,LPD,74
3763,20,2014,LPD,73765
3764,21,2014,LPD,100
3765,22,2014,LPD,174
3766,23,2014,LPD,140
3767,24,2014,LPD,209
3768,25,2014,LPD,393
3769,26,2014,LPD,212
3770,27,2014,LPD,8872
3771,28,2014,LPD,2644
3772,29,2014,LPD,483
3773,30,2014,LPD,429
3774,31,2014,LPD,43060
3775,32,2014,LPD,7658
3776,33,2014,LPD,1381
3777,34,2014,LPD,92
3778,35,2014,LPD,1515
3779,36,2014,LPD,31223
3780,37,2014,LPD,135
3781,38,2014,LPD,1887
3782,39,2014,LPD,471
3783,40,2014,LPD,86
3784,41,2014,LPD,456
3785,42,2014,LPD,39
3786,43,2014,LPD,676
3787,44,2014,LPD,103
3788,45,2014,LPD,212
3789,46,2014,LPD,1279
3790,47,2014,LPD,244
3791,48,2014,LPD,82563
3792,49,2014,LPD,58
3793,50,2014,LPD,961
3794,51,2014,LPD,20
3795,52,2014,LPD,8
3796,1,2014,PRIMAVERA EUROPEA,3066
3797,2,2014,PRIMAVERA EUROPEA,1663
3798,3,2014,PRIMAVERA EUROPEA,27228
3799,4,2014,PRIMAVERA EUROPEA,1784
3800,5,2014,PRIMAVERA EUROPEA,495
3801,6,2014,PRIMAVERA EUROPEA,1254
3802,7,2014,PRIMAVERA EUROPEA,5588
3803,8,2014,PRIMAVERA EUROPEA,6606
3804,9,2014,PRIMAVERA EUROPEA,1646
3805,10,2014,PRIMAVERA EUROPEA,1032
3806,11,2014,PRIMAVERA EUROPEA,2918
3807,12,2014,PRIMAVERA EUROPEA,12665
3808,13,2014,PRIMAVERA EUROPEA,1131
3809,14,2014,PRIMAVERA EUROPEA,2889
3810,15,2014,PRIMAVERA EUROPEA,3166
3811,16,2014,PRIMAVERA EUROPEA,553
3812,17,2014,PRIMAVERA EUROPEA,399
3813,18,2014,PRIMAVERA EUROPEA,3150
3814,19,2014,PRIMAVERA EUROPEA,969
3815,20,2014,PRIMAVERA EUROPEA,2955
3816,21,2014,PRIMAVERA EUROPEA,1019
3817,22,2014,PRIMAVERA EUROPEA,3107
3818,23,2014,PRIMAVERA EUROPEA,1409
3819,24,2014,PRIMAVERA EUROPEA,1212
3820,25,2014,PRIMAVERA EUROPEA,253
3821,26,2014,PRIMAVERA EUROPEA,1484
3822,27,2014,PRIMAVERA EUROPEA,503
3823,28,2014,PRIMAVERA EUROPEA,44148
3824,29,2014,PRIMAVERA EUROPEA,4883
3825,30,2014,PRIMAVERA EUROPEA,3775
3826,31,2014,PRIMAVERA EUROPEA,3417
3827,32,2014,PRIMAVERA EUROPEA,651
3828,33,2014,PRIMAVERA EUROPEA,3594
3829,34,2014,PRIMAVERA EUROPEA,475
3830,35,2014,PRIMAVERA EUROPEA,2809
3831,36,2014,PRIMAVERA EUROPEA,2632
3832,37,2014,PRIMAVERA EUROPEA,1456
3833,38,2014,PRIMAVERA EUROPEA,2851
3834,39,2014,PRIMAVERA EUROPEA,2791
3835,40,2014,PRIMAVERA EUROPEA,787
3836,41,2014,PRIMAVERA EUROPEA,7390
3837,42,2014,PRIMAVERA EUROPEA,209
3838,43,2014,PRIMAVERA EUROPEA,632
3839,44,2014,PRIMAVERA EUROPEA,1574
3840,45,2014,PRIMAVERA EUROPEA,1395
3841,46,2014,PRIMAVERA EUROPEA,98595
3842,47,2014,PRIMAVERA EUROPEA,2110
3843,48,2014,PRIMAVERA EUROPEA,5658
3844,49,2014,PRIMAVERA EUROPEA,275
3845,50,2014,PRIMAVERA EUROPEA,15944
3846,51,2014,PRIMAVERA EUROPEA,1407
3847,52,2014,PRIMAVERA EUROPEA,282
3848,1,2014,VOX,942
3849,2,2014,VOX,1895
3850,3,2014,VOX,9142
3851,4,2014,VOX,1796
3852,5,2014,VOX,1509
3853,6,2014,VOX,2422
3854,7,2014,VOX,4117
3855,8,2014,VOX,6242
3856,9,2014,VOX,4419
3857,10,2014,VOX,1368
3858,11,2014,VOX,3467
3859,12,2014,VOX,2506
3860,13,2014,VOX,1721
3861,14,2014,VOX,2898
3862,15,2014,VOX,4222
3863,16,2014,VOX,844
3864,17,2014,VOX,392
3865,18,2014,VOX,5800
3866,19,2014,VOX,2469
3867,20,2014,VOX,966
3868,21,2014,VOX,909
3869,22,2014,VOX,1098
3870,23,2014,VOX,1886
3871,24,2014,VOX,3353
3872,25,2014,VOX,356
3873,26,2014,VOX,1586
3874,27,2014,VOX,581
3875,28,2014,VOX,80557
3876,29,2014,VOX,7260
3877,30,2014,VOX,9859
3878,31,2014,VOX,3405
3879,32,2014,VOX,715
3880,33,2014,VOX,4865
3881,34,2014,VOX,1449
3882,35,2014,VOX,2470
3883,36,2014,VOX,2272
3884,37,2014,VOX,3347
3885,38,2014,VOX,2282
3886,39,2014,VOX,3855
3887,40,2014,VOX,1209
3888,41,2014,VOX,8224
3889,42,2014,VOX,494
3890,43,2014,VOX,861
3891,44,2014,VOX,512
3892,45,2014,VOX,3509
3893,46,2014,VOX,18177
3894,47,2014,VOX,7197
3895,48,2014,VOX,2276
3896,49,2014,VOX,1019
3897,50,2014,VOX,9104
3898,51,2014,VOX,274
3899,52,2014,VOX,831
3900,1,2014,PACMA,1121
3901,2,2014,PACMA,1392
3902,3,2014,PACMA,7094
3903,4,2014,PACMA,1299
3904,5,2014,PACMA,380
3905,6,2014,PACMA,1499
3906,7,2014,PACMA,4384
3907,8,2014,PACMA,26031
3908,9,2014,PACMA,1089
3909,10,2014,PACMA,1034
3910,11,2014,PACMA,4528
3911,12,2014,PACMA,2210
3912,13,2014,PACMA,1298
3913,14,2014,PACMA,1824
3914,15,2014,PACMA,4106
3915,16,2014,PACMA,377
3916,17,2014,PACMA,2093
3917,18,2014,PACMA,2004
3918,19,2014,PACMA,937
3919,20,2014,PACMA,1644
3920,21,2014,PACMA,1293
3921,22,2014,PACMA,705
3922,23,2014,PACMA,1296
3923,24,2014,PACMA,1602
3924,25,2014,PACMA,935
3925,26,2014,PACMA,853
3926,27,2014,PACMA,1032
3927,28,2014,PACMA,28137
3928,29,2014,PACMA,6138
3929,30,2014,PACMA,5294
3930,31,2014,PACMA,1900
3931,32,2014,PACMA,962
3932,33,2014,PACMA,3765
3933,34,2014,PACMA,432
3934,35,2014,PACMA,4301
3935,36,2014,PACMA,4771
3936,37,2014,PACMA,636
3937,38,2014,PACMA,6231
3938,39,2014,PACMA,2381
3939,40,2014,PACMA,449
3940,41,2014,PACMA,6501
3941,42,2014,PACMA,123
3942,43,2014,PACMA,2977
3943,44,2014,PACMA,328
3944,45,2014,PACMA,2616
3945,46,2014,PACMA,13430
3946,47,2014,PACMA,1804
3947,48,2014,PACMA,3778
3948,49,2014,PACMA,352
3949,50,2014,PACMA,4493
3950,51,2014,PACMA,226
3951,52,2014,PACMA,152
3952,1,2014,EB,1022
3953,2,2014,EB,744
3954,3,2014,EB,3684
3955,4,2014,EB,751
3956,5,2014,EB,300
3957,6,2014,EB,697
3958,7,2014,EB,2967
3959,8,2014,EB,15536
3960,9,2014,EB,970
3961,10,2014,EB,855
3962,11,2014,EB,2431
3963,12,2014,EB,1508
3964,13,2014,EB,970
3965,14,2014,EB,1664
3966,15,2014,EB,3584
3967,16,2014,EB,202
3968,17,2014,EB,1132
3969,18,2014,EB,1553
3970,19,2014,EB,441
3971,20,2014,EB,2122
3972,21,2014,EB,1159
3973,22,2014,EB,1006
3974,23,2014,EB,937
3975,24,2014,EB,1099
3976,25,2014,EB,869
3977,26,2014,EB,936
3978,27,2014,EB,878
3979,28,2014,EB,13241
3980,29,2014,EB,3093
3981,30,2014,EB,3267
3982,31,2014,EB,2416
3983,32,2014,EB,772
3984,33,2014,EB,5276
3985,34,2014,EB,784
3986,35,2014,EB,2018
3987,36,2014,EB,2680
3988,37,2014,EB,535
3989,38,2014,EB,2794
3990,39,2014,EB,1581
3991,40,2014,EB,230
3992,41,2014,EB,3381
3993,42,2014,EB,165
3994,43,2014,EB,1844
3995,44,2014,EB,525
3996,45,2014,EB,863
3997,46,2014,EB,7227
3998,47,2014,EB,1328
3999,48,2014,EB,3941
4000,49,2014,EB,291
4001,50,2014,EB,6863
4002,51,2014,EB,119
4003,52,2014,EB,57
4004,1,2014,MOVIMIENTO RED,666
4005,2,2014,MOVIMIENTO RED,878
4006,3,2014,MOVIMIENTO RED,4601
4007,4,2014,MOVIMIENTO RED,1117
4008,5,2014,MOVIMIENTO RED,296
4009,6,2014,MOVIMIENTO RED,892
4010,7,2014,MOVIMIENTO RED,2088
4011,8,2014,MOVIMIENTO RED,11195
4012,9,2014,MOVIMIENTO RED,801
4013,10,2014,MOVIMIENTO RED,636
4014,11,2014,MOVIMIENTO RED,2180
4015,12,2014,MOVIMIENTO RED,2078
4016,13,2014,MOVIMIENTO RED,846
4017,14,2014,MOVIMIENTO RED,1306
4018,15,2014,MOVIMIENTO RED,3034
4019,16,2014,MOVIMIENTO RED,292
4020,17,2014,MOVIMIENTO RED,762
4021,18,2014,MOVIMIENTO RED,1991
4022,19,2014,MOVIMIENTO RED,613
