RESULTADOS ELECTORALES POR MUNICIPIO;;;;;;;;;;EH BILDU...(E24);EH BILDU...(E24);EH BILDU...(E24);PSOE;PSOE;PSOE;EAJ-PNV... (E24);EAJ-PNV... (E24);EAJ-PNV... (E24);PP;PP;PP;SUMAR... (E24);SUMAR... (E24);SUMAR... (E24);PODEMOS;PODEMOS;PODEMOS;VOX;VOX;VOX;SE ACABO LA FIESTA;SE ACABO LA FIESTA;SE ACABO LA FIESTA;PACMA;PACMA;PACMA;FO;FO;FO;IE;IE;IE;PFAC;PFAC;PFAC;EB-AZ;EB-AZ;EB-AZ;Cs;Cs;Cs;IZQESP;IZQESP;IZQESP;EXISTE;EXISTE;EXISTE;PCTE / ELAK;PCTE / ELAK;PCTE / ELAK;PCPE/PCPC;PCPE/PCPC;PCPE/PCPC;PIRATES/REBELDES;PIRATES/REBELDES;PIRATES/REBELDES;JUNTS UE;JUNTS UE;JUNTS UE;VOLT;VOLT;VOLT;RECORTES CERO;RECORTES CERO;RECORTES CERO;PH;PH;PH;CREE EN EUROPA;CREE EN EUROPA;CREE EN EUROPA;SAE;SAE;SAE;CRT;CRT;CRT;F;F;F;PMR;PMR;PMR;PREPAL;PREPAL;PREPAL;FE-JONS;FE-JONS;FE-JONS;GLG;GLG;GLG;ANDALUCISTAS;ANDALUCISTAS;ANDALUCISTAS;J.U.E.X.;J.U.E.X.;J.U.E.X.;EXTREMEÑOS;EXTREMEÑOS;EXTREMEÑOS
TH;Municipio;Cód. Municipio;Censo;Votos;Nulos;Válidos;Blancos;V. Candidaturas;Abstención;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos;V. Candidatura;%V. Candidaturas;%V. Válidos
Gipuzkoa;ARETXABALETA;"	013";5558;3069;13;3056;8;3048;2489;1430;46.92;46.79;513;16.83;16.79;746;24.48;24.41;126;4.13;4.12;80;2.62;2.62;64;2.1;2.09;23;0.75;0.75;17;0.56;0.56;14;0.46;0.46;6;0.2;0.2;5;0.16;0.16;3;0.1;0.1;3;0.1;0.1;0;0.0;0.0;1;0.03;0.03;0;0.0;0.0;2;0.07;0.07;0;0.0;0.0;0;0.0;0.0;3;0.1;0.1;0;0.0;0.0;1;0.03;0.03;2;0.07;0.07;0;0.0;0.0;0;0.0;0.0;1;0.03;0.03;2;0.07;0.07;0;0.0;0.0;1;0.03;0.03;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;4;0.13;0.13;1;0.03;0.03
Gipuzkoa;ARRASATE/MONDRAGON;"	055";16942;8579;23;8556;45;8511;8363;3496;41.08;40.86;1869;21.96;21.84;1884;22.14;22.02;432;5.08;5.05;319;3.75;3.73;243;2.86;2.84;109;1.28;1.27;40;0.47;0.47;23;0.27;0.27;17;0.2;0.2;10;0.12;0.12;7;0.08;0.08;7;0.08;0.08;1;0.01;0.01;2;0.02;0.02;6;0.07;0.07;1;0.01;0.01;6;0.07;0.07;7;0.08;0.08;4;0.05;0.05;0;0.0;0.0;1;0.01;0.01;1;0.01;0.01;0;0.0;0.0;0;0.0;0.0;12;0.14;0.14;2;0.02;0.02;1;0.01;0.01;5;0.06;0.06;1;0.01;0.01;2;0.02;0.02;0;0.0;0.0;1;0.01;0.01;2;0.02;0.02
Gipuzkoa;ASTEASU;"	014";1200;502;2;500;2;498;698;303;60.84;60.6;59;11.85;11.8;98;19.68;19.6;7;1.41;1.4;7;1.41;1.4;12;2.41;2.4;5;1.0;1.0;3;0.6;0.6;2;0.4;0.4;0;0.0;0.0;0;0.0;0.0;1;0.2;0.2;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.2;0.2;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;ASTIGARRAGA;"	903";5702;2590;12;2578;14;2564;3112;1096;42.75;42.51;519;20.24;20.13;396;15.44;15.36;152;5.93;5.9;118;4.6;4.58;102;3.98;3.96;47;1.83;1.82;65;2.54;2.52;13;0.51;0.5;9;0.35;0.35;9;0.35;0.35;2;0.08;0.08;6;0.23;0.23;5;0.2;0.19;0;0.0;0.0;0;0.0;0.0;5;0.2;0.19;0;0.0;0.0;3;0.12;0.12;2;0.08;0.08;4;0.16;0.16;6;0.23;0.23;2;0.08;0.08;0;0.0;0.0;0;0.0;0.0;1;0.04;0.04;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2;0.08;0.08;0;0.0;0.0
Gipuzkoa;ATAUN;"	015";1257;741;3;738;6;732;516;505;68.99;68.43;33;4.51;4.47;171;23.36;23.17;3;0.41;0.41;1;0.14;0.14;7;0.96;0.95;3;0.41;0.41;5;0.68;0.68;0;0.0;0.0;1;0.14;0.14;0;0.0;0.0;0;0.0;0.0;3;0.41;0.41;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;AZKOITIA;"	017";8543;4114;16;4098;25;4073;4429;1625;39.9;39.65;671;16.47;16.37;1344;33.0;32.8;136;3.34;3.32;47;1.15;1.15;88;2.16;2.15;48;1.18;1.17;36;0.88;0.88;13;0.32;0.32;11;0.27;0.27;9;0.22;0.22;2;0.05;0.05;17;0.42;0.41;1;0.02;0.02;0;0.0;0.0;0;0.0;0.0;1;0.02;0.02;1;0.02;0.02;2;0.05;0.05;5;0.12;0.12;1;0.02;0.02;1;0.02;0.02;0;0.0;0.0;0;0.0;0.0;1;0.02;0.02;7;0.17;0.17;0;0.0;0.0;3;0.07;0.07;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.02;0.02;0;0.0;0.0;2;0.05;0.05
Gipuzkoa;AZPEITIA;"	018";11434;5246;15;5231;29;5202;6188;2511;48.27;48.0;541;10.4;10.34;1780;34.22;34.03;136;2.61;2.6;45;0.87;0.86;61;1.17;1.17;41;0.79;0.78;26;0.5;0.5;13;0.25;0.25;11;0.21;0.21;5;0.1;0.1;2;0.04;0.04;16;0.31;0.31;1;0.02;0.02;0;0.0;0.0;1;0.02;0.02;1;0.02;0.02;1;0.02;0.02;2;0.04;0.04;2;0.04;0.04;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.02;0.02;1;0.02;0.02;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.02;0.02;0;0.0;0.0;1;0.02;0.02;2;0.04;0.04
Gipuzkoa;BALIARRAIN;"	904";97;60;;60;;60;37;41;68.33;68.33;1;1.67;1.67;14;23.33;23.33;0;0.0;0.0;0;0.0;0.0;2;3.33;3.33;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;1.67;1.67;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;1.67;1.67;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;BEASAIN;"	019";10021;4777;22;4755;27;4728;5244;1476;31.22;31.04;1152;24.37;24.23;1337;28.28;28.12;272;5.75;5.72;134;2.83;2.82;153;3.24;3.22;73;1.54;1.54;58;1.23;1.22;24;0.51;0.5;5;0.11;0.11;6;0.13;0.13;5;0.11;0.11;3;0.06;0.06;2;0.04;0.04;0;0.0;0.0;0;0.0;0.0;7;0.15;0.15;1;0.02;0.02;0;0.0;0.0;4;0.08;0.08;6;0.13;0.13;2;0.04;0.04;0;0.0;0.0;1;0.02;0.02;2;0.04;0.04;1;0.02;0.02;0;0.0;0.0;1;0.02;0.02;0;0.0;0.0;2;0.04;0.04;0;0.0;0.0;0;0.0;0.0;1;0.02;0.02;0;0.0;0.0
Gipuzkoa;BEIZAMA;"	020";110;56;;56;3;53;54;25;47.17;44.64;2;3.77;3.57;22;41.51;39.29;0;0.0;0.0;0;0.0;0.0;3;5.66;5.36;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;1.89;1.79;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;BELAUNTZA;"	021";210;81;;81;;81;129;38;46.91;46.91;12;14.81;14.81;24;29.63;29.63;3;3.7;3.7;0;0.0;0.0;2;2.47;2.47;0;0.0;0.0;1;1.23;1.23;0;0.0;0.0;0;0.0;0.0;1;1.23;1.23;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;BERASTEGI;"	022";904;447;2;445;3;442;457;262;59.28;58.88;32;7.24;7.19;121;27.38;27.19;5;1.13;1.12;4;0.9;0.9;3;0.68;0.67;5;1.13;1.12;3;0.68;0.67;0;0.0;0.0;3;0.68;0.67;2;0.45;0.45;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.23;0.22;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.23;0.22;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;BERGARA;"	074";11223;6209;13;6196;12;6184;5014;2890;46.73;46.64;995;16.09;16.06;1639;26.5;26.45;211;3.41;3.41;133;2.15;2.15;157;2.54;2.53;46;0.74;0.74;29;0.47;0.47;15;0.24;0.24;7;0.11;0.11;12;0.19;0.19;8;0.13;0.13;11;0.18;0.18;2;0.03;0.03;1;0.02;0.02;0;0.0;0.0;2;0.03;0.03;4;0.06;0.06;4;0.06;0.06;4;0.06;0.06;0;0.0;0.0;1;0.02;0.02;1;0.02;0.02;0;0.0;0.0;2;0.03;0.03;2;0.03;0.03;2;0.03;0.03;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;3;0.05;0.05;1;0.02;0.02;0;0.0;0.0;2;0.03;0.03
Gipuzkoa;BERROBI;"	023";436;176;;176;2;174;260;102;58.62;57.95;17;9.77;9.66;35;20.11;19.89;2;1.15;1.14;1;0.57;0.57;7;4.02;3.98;4;2.3;2.27;2;1.15;1.14;0;0.0;0.0;1;0.57;0.57;2;1.15;1.14;1;0.57;0.57;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;BIDANIA-GOIATZ;"	024";415;190;;190;1;189;225;115;60.85;60.53;17;8.99;8.95;34;17.99;17.89;5;2.65;2.63;5;2.65;2.63;4;2.12;2.11;5;2.65;2.63;2;1.06;1.05;1;0.53;0.53;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.53;0.53;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;DEBA;"	029";4348;2387;7;2380;22;2358;1961;987;41.86;41.47;435;18.45;18.28;710;30.11;29.83;71;3.01;2.98;47;1.99;1.97;54;2.29;2.27;22;0.93;0.92;12;0.51;0.5;3;0.13;0.13;4;0.17;0.17;4;0.17;0.17;1;0.04;0.04;0;0.0;0.0;2;0.08;0.08;0;0.0;0.0;2;0.08;0.08;0;0.0;0.0;0;0.0;0.0;1;0.04;0.04;1;0.04;0.04;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.04;0.04;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.04;0.04;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;DONOSTIA/SAN SEBASTIÁN;"	069";146960;76816;235;76581;424;76157;70144;18223;23.93;23.8;21135;27.75;27.6;13599;17.86;17.76;11663;15.31;15.23;2835;3.72;3.7;2861;3.76;3.74;2271;2.98;2.97;1519;1.99;1.98;483;0.63;0.63;218;0.29;0.28;213;0.28;0.28;152;0.2;0.2;153;0.2;0.2;175;0.23;0.23;115;0.15;0.15;60;0.08;0.08;49;0.06;0.06;35;0.05;0.05;48;0.06;0.06;67;0.09;0.09;55;0.07;0.07;28;0.04;0.04;23;0.03;0.03;27;0.04;0.04;13;0.02;0.02;19;0.02;0.02;26;0.03;0.03;37;0.05;0.05;4;0.01;0.01;11;0.01;0.01;11;0.01;0.01;14;0.02;0.02;6;0.01;0.01;9;0.01;0.01
Gipuzkoa;EIBAR;"	030";20601;10419;31;10388;57;10331;10182;2960;28.65;28.49;3602;34.87;34.67;1959;18.96;18.86;816;7.9;7.86;260;2.52;2.5;300;2.9;2.89;146;1.41;1.41;110;1.06;1.06;47;0.45;0.45;32;0.31;0.31;18;0.17;0.17;20;0.19;0.19;4;0.04;0.04;4;0.04;0.04;5;0.05;0.05;6;0.06;0.06;2;0.02;0.02;5;0.05;0.05;2;0.02;0.02;7;0.07;0.07;3;0.03;0.03;4;0.04;0.04;2;0.02;0.02;2;0.02;0.02;3;0.03;0.03;2;0.02;0.02;2;0.02;0.02;0;0.0;0.0;3;0.03;0.03;0;0.0;0.0;2;0.02;0.02;2;0.02;0.02;0;0.0;0.0;1;0.01;0.01
Gipuzkoa;ELDUAIN;"	031";188;82;;82;2;80;106;54;67.5;65.85;2;2.5;2.44;24;30.0;29.27;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;ELGETA;"	033";859;497;;497;;497;362;277;55.73;55.73;36;7.24;7.24;134;26.96;26.96;8;1.61;1.61;13;2.62;2.62;6;1.21;1.21;7;1.41;1.41;6;1.21;1.21;3;0.6;0.6;1;0.2;0.2;2;0.4;0.4;2;0.4;0.4;2;0.4;0.4;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;ELGOIBAR;"	032";8581;4446;18;4428;20;4408;4135;1500;34.03;33.88;1082;24.55;24.44;1284;29.13;29.0;257;5.83;5.8;61;1.38;1.38;63;1.43;1.42;59;1.34;1.33;31;0.7;0.7;12;0.27;0.27;11;0.25;0.25;16;0.36;0.36;4;0.09;0.09;5;0.11;0.11;5;0.11;0.11;0;0.0;0.0;1;0.02;0.02;3;0.07;0.07;1;0.02;0.02;3;0.07;0.07;4;0.09;0.09;1;0.02;0.02;1;0.02;0.02;1;0.02;0.02;1;0.02;0.02;0;0.0;0.0;1;0.02;0.02;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.02;0.02;0;0.0;0.0
Gipuzkoa;ERRENTERIA;"	067";30577;14085;41;14044;65;13979;16492;4630;33.12;32.97;4626;33.09;32.94;1662;11.89;11.83;1105;7.9;7.87;564;4.03;4.02;537;3.84;3.82;288;2.06;2.05;232;1.66;1.65;121;0.87;0.86;52;0.37;0.37;26;0.19;0.19;20;0.14;0.14;25;0.18;0.18;17;0.12;0.12;10;0.07;0.07;5;0.04;0.04;12;0.09;0.09;5;0.04;0.04;6;0.04;0.04;4;0.03;0.03;10;0.07;0.07;4;0.03;0.03;4;0.03;0.03;2;0.01;0.01;2;0.01;0.01;1;0.01;0.01;4;0.03;0.03;2;0.01;0.01;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2;0.01;0.01;0;0.0;0.0;1;0.01;0.01
Gipuzkoa;ERREZIL;"	066";452;207;;207;2;205;245;155;75.61;74.88;2;0.98;0.97;44;21.46;21.26;0;0.0;0.0;1;0.49;0.48;3;1.46;1.45;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;ESKORIATZA;"	034";3249;1627;2;1625;6;1619;1622;732;45.21;45.05;322;19.89;19.82;369;22.79;22.71;67;4.14;4.12;58;3.58;3.57;26;1.61;1.6;18;1.11;1.11;10;0.62;0.62;3;0.19;0.18;2;0.12;0.12;2;0.12;0.12;2;0.12;0.12;0;0.0;0.0;1;0.06;0.06;0;0.0;0.0;0;0.0;0.0;1;0.06;0.06;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;4;0.25;0.25;1;0.06;0.06;0;0.0;0.0;1;0.06;0.06;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;EZKIO-ITSASO;"	035";467;264;;264;1;263;203;124;47.15;46.97;29;11.03;10.98;80;30.42;30.3;6;2.28;2.27;5;1.9;1.89;8;3.04;3.03;1;0.38;0.38;2;0.76;0.76;0;0.0;0.0;0;0.0;0.0;2;0.76;0.76;1;0.38;0.38;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.38;0.38;0;0.0;0.0;1;0.38;0.38;1;0.38;0.38;1;0.38;0.38;1;0.38;0.38;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;GABIRIA;"	038";408;212;;212;1;211;196;141;66.82;66.51;9;4.27;4.25;51;24.17;24.06;2;0.95;0.94;1;0.47;0.47;3;1.42;1.42;1;0.47;0.47;1;0.47;0.47;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2;0.95;0.94;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;GAINTZA;"	037";100;51;1;50;1;49;49;28;57.14;56.0;0;0.0;0.0;15;30.61;30.0;0;0.0;0.0;2;4.08;4.0;1;2.04;2.0;1;2.04;2.0;1;2.04;2.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;2.04;2.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;GAZTELU;"	907";125;65;2;63;;63;60;30;47.62;47.62;1;1.59;1.59;20;31.75;31.75;0;0.0;0.0;2;3.17;3.17;10;15.87;15.87;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;GETARIA;"	039";2169;1296;5;1291;4;1287;873;683;53.07;52.9;85;6.6;6.58;445;34.58;34.47;18;1.4;1.39;15;1.17;1.16;22;1.71;1.7;4;0.31;0.31;1;0.08;0.08;6;0.47;0.46;0;0.0;0.0;0;0.0;0.0;2;0.16;0.15;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.08;0.08;0;0.0;0.0;0;0.0;0.0;1;0.08;0.08;2;0.16;0.15;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.08;0.08;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.08;0.08;0;0.0;0.0
Gipuzkoa;HERNANI;"	040";15777;7916;23;7893;36;7857;7861;3906;49.71;49.49;1564;19.91;19.82;1115;14.19;14.13;332;4.23;4.21;264;3.36;3.34;323;4.11;4.09;110;1.4;1.39;94;1.2;1.19;33;0.42;0.42;19;0.24;0.24;25;0.32;0.32;26;0.33;0.33;11;0.14;0.14;2;0.03;0.03;5;0.06;0.06;1;0.01;0.01;5;0.06;0.06;2;0.03;0.03;6;0.08;0.08;3;0.04;0.04;4;0.05;0.05;0;0.0;0.0;3;0.04;0.04;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;2;0.03;0.03;0;0.0;0.0;1;0.01;0.01;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;1;0.01;0.01
Gipuzkoa;HERNIALDE;"	041";261;121;;121;;121;140;61;50.41;50.41;14;11.57;11.57;30;24.79;24.79;4;3.31;3.31;7;5.79;5.79;1;0.83;0.83;1;0.83;0.83;3;2.48;2.48;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0
Gipuzkoa;HONDARRIBIA;"	036";13533;6836;22;6814;35;6779;6697;1851;27.3;27.16;1512;22.3;22.19;2006;29.59;29.44;596;8.79;8.75;234;3.45;3.43;206;3.04;3.02;142;2.09;2.08;104;1.53;1.53;27;0.4;0.4;14;0.21;0.21;15;0.22;0.22;17;0.25;0.25;15;0.22;0.22;8;0.12;0.12;1;0.01;0.01;3;0.04;0.04;0;0.0;0.0;3;0.04;0.04;2;0.03;0.03;6;0.09;0.09;1;0.01;0.01;2;0.03;0.03;5;0.07;0.07;0;0.0;0.0;0;0.0;0.0;0;0.0;0.0;5;0.07;0.07;0;0.0;0.0;1;0.01;0.01;1;0.01;0.01;1;0.01;0.01;0;0.0;0.0;0;0.0;0.0;1;0.01;0.01
