TH,Cod.Municipio,AMBITO,Distrito,Sección,Mesa,Censo,Votantes,Nulos,Válidos,Blancos,Votos Cand.,Abstenciones,PSE-PSOE,PP,PH,FE-JONS,EK-PCPE,P.A.,E.U.,PREPAL,DN,PACMA/ATTKA,MSR,UPYD,C´S,I.FEM,SAIN,IU-LV,EB-AZ,EH BILDU,EAJ-PNV ... (E14),FAC,EPDD,IMPULSOSOCIAL,RECORTES CERO,EQUO-PUM+J,VOX,P-LIB,PARTIDO X,D. E. R.,IPEX-PREX-CREX,M.C.R.,RRUE,PODEMOS,ALTER,PT,LEM,PIRATAS,ACNV-BAR-PRAO-...,MOVIMIENTO RED,CILUS
BIZKAIA,13,BARAKALDO,1,7,U,504,209,2,207,4,203,295,64,21,0,0,1,0,0,0,0,3,0,9,0,3,0,19,1,16,37,0,0,0,3,0,0,0,0,0,0,0,0,25,0,0,0,0,0,1,0
BIZKAIA,13,BARAKALDO,1,8,U,498,214,1,213,2,211,284,46,29,0,0,2,0,0,0,1,3,0,5,0,0,0,15,4,43,36,0,0,0,1,2,0,0,0,0,0,0,0,23,0,0,0,0,0,1,0
BIZKAIA,13,BARAKALDO,1,9,U,494,237,0,237,5,232,257,46,30,0,0,0,0,0,0,0,9,0,16,1,0,0,29,0,27,46,0,0,1,4,3,0,0,0,1,0,0,0,16,0,0,0,0,0,3,0
BIZKAIA,13,BARAKALDO,2,1,U,842,341,0,341,4,337,501,56,42,3,0,1,0,0,0,0,2,0,9,4,2,0,22,2,44,75,2,1,0,6,4,3,0,2,2,0,0,1,49,0,0,0,1,0,3,1
BIZKAIA,13,BARAKALDO,2,2,U,960,428,2,426,7,419,532,84,52,0,0,1,0,0,0,0,3,0,24,4,1,0,26,6,41,114,1,0,1,0,7,2,0,4,2,0,0,1,41,1,0,0,0,0,2,1
BIZKAIA,13,BARAKALDO,2,3,U,690,274,4,270,1,269,416,44,30,0,0,0,0,0,0,0,5,0,7,6,3,0,24,1,46,52,1,0,0,1,5,1,0,1,2,0,0,0,34,0,1,0,0,0,5,0
BIZKAIA,13,BARAKALDO,2,4,U,1107,409,8,401,9,392,698,90,42,1,0,2,0,0,0,0,5,0,14,1,1,0,38,3,56,78,1,0,3,1,6,2,0,1,0,0,0,1,39,0,0,1,3,0,1,2
BIZKAIA,13,BARAKALDO,2,5,U,633,209,0,209,5,204,424,47,18,1,0,1,2,0,0,1,4,0,3,2,1,0,12,2,24,47,1,0,0,1,4,0,0,0,1,0,0,0,20,0,1,0,2,1,8,0
BIZKAIA,13,BARAKALDO,2,6,U,1087,415,6,409,10,399,672,82,62,0,0,1,0,0,0,0,9,0,10,3,0,0,40,8,52,69,3,0,0,2,4,3,0,0,0,0,0,0,43,0,1,0,2,0,5,0
BIZKAIA,13,BARAKALDO,2,7,U,530,239,4,235,4,231,291,63,28,0,0,0,0,0,1,0,7,0,11,1,0,0,22,4,22,43,1,0,0,2,1,5,0,0,0,0,0,0,18,0,0,0,1,0,1,0
BIZKAIA,13,BARAKALDO,2,8,A,613,248,3,245,2,243,365,47,18,0,0,0,0,0,0,0,6,0,13,1,2,0,24,4,33,47,1,0,0,0,6,5,0,3,0,0,0,0,29,0,0,0,0,1,1,2
BIZKAIA,13,BARAKALDO,2,8,B,638,260,3,257,3,254,378,57,32,0,0,0,0,0,0,0,2,0,13,9,0,0,28,5,30,42,0,0,0,0,0,2,0,3,0,1,0,0,28,0,0,0,1,0,1,0
BIZKAIA,13,BARAKALDO,2,9,U,913,351,6,345,8,337,562,102,40,0,0,1,0,0,0,0,5,0,18,1,0,0,24,1,39,67,0,0,0,0,9,0,0,0,1,0,0,0,28,0,0,0,0,0,1,0
BIZKAIA,13,BARAKALDO,2,10,U,1020,428,5,423,10,413,592,89,51,0,0,1,0,0,0,0,8,0,15,2,2,0,24,8,67,77,0,0,0,5,5,2,1,3,1,0,0,1,38,1,0,2,1,1,6,2
BIZKAIA,13,BARAKALDO,2,11,A,848,336,4,332,10,322,512,53,29,1,1,0,0,1,0,0,4,0,18,2,1,0,25,2,35,80,3,0,0,1,10,2,0,4,0,0,0,0,46,0,0,1,0,0,3,0
BIZKAIA,13,BARAKALDO,2,11,B,953,395,6,389,11,378,558,81,37,1,0,0,0,1,1,0,3,0,28,6,0,0,47,2,30,83,0,0,0,1,0,2,0,6,2,0,0,0,31,0,0,0,1,9,5,1
BIZKAIA,13,BARAKALDO,3,1,U,782,296,6,290,4,286,486,76,32,0,1,0,0,0,0,0,8,0,5,2,0,0,29,2,36,55,2,0,0,0,3,3,0,0,0,0,0,0,30,0,0,0,1,0,1,0
BIZKAIA,13,BARAKALDO,3,2,U,1045,413,5,408,7,401,632,108,39,1,0,0,0,4,0,0,4,0,28,5,0,0,35,4,43,70,0,0,1,1,6,4,0,0,0,0,0,0,44,0,0,0,0,0,3,1
BIZKAIA,13,BARAKALDO,3,3,U,665,277,1,276,5,271,388,57,32,0,0,2,0,0,0,0,6,0,12,1,0,0,12,5,42,62,0,0,0,0,7,4,0,1,1,0,0,0,24,0,1,0,0,0,1,1
BIZKAIA,13,BARAKALDO,3,4,U,863,362,3,359,8,351,501,91,61,0,0,0,0,1,0,1,3,0,20,6,0,0,33,2,30,44,0,0,0,5,6,2,0,2,0,0,0,0,38,0,0,0,0,0,4,2
BIZKAIA,13,BARAKALDO,3,5,U,657,306,4,302,7,295,351,52,51,0,1,0,0,0,0,0,3,0,26,2,2,0,19,6,30,75,0,0,0,0,11,2,0,0,0,0,0,0,13,0,1,0,0,0,1,0
BIZKAIA,13,BARAKALDO,3,6,U,680,263,1,262,7,255,417,53,34,0,0,0,0,0,0,0,2,0,9,3,0,1,17,3,38,59,2,0,0,0,1,0,0,0,0,0,0,0,30,0,2,0,1,0,0,0
BIZKAIA,13,BARAKALDO,3,7,U,584,239,4,235,4,231,345,83,28,1,0,0,0,0,0,0,3,0,9,3,0,0,20,2,24,35,1,0,0,0,1,0,0,1,3,0,0,0,15,0,0,0,1,0,1,0
BIZKAIA,13,BARAKALDO,3,8,U,817,395,6,389,6,383,422,108,49,1,0,0,0,0,0,0,2,0,12,3,1,2,44,4,28,67,2,2,0,2,9,1,0,1,0,0,0,0,41,0,0,0,2,0,2,0
BIZKAIA,13,BARAKALDO,4,1,U,803,323,4,319,3,316,480,77,44,0,0,0,0,0,0,0,3,0,21,3,1,0,32,2,39,57,0,0,0,2,3,2,0,0,0,0,0,0,27,0,2,0,0,0,1,0
BIZKAIA,13,BARAKALDO,4,2,U,550,268,0,268,5,263,282,63,45,0,0,0,0,0,0,0,0,0,5,2,0,0,18,0,37,67,0,0,0,1,4,4,0,0,0,0,0,0,16,0,0,0,0,0,1,0
BIZKAIA,13,BARAKALDO,4,3,U,776,330,5,325,4,321,446,66,36,2,0,1,0,0,0,0,9,0,16,2,0,0,31,5,54,47,0,0,2,4,8,2,0,3,1,0,0,0,29,0,0,2,0,0,1,0
BIZKAIA,13,BARAKALDO,4,4,U,927,406,1,405,13,392,521,94,33,0,0,0,0,1,0,1,5,0,15,1,1,0,25,5,73,83,0,0,0,0,2,2,0,0,0,0,0,0,46,0,0,0,0,0,5,0
BIZKAIA,13,BARAKALDO,4,5,U,574,234,4,230,3,227,340,42,40,0,0,0,0,0,0,0,3,0,9,1,0,0,14,0,45,37,0,0,0,0,4,2,2,0,1,0,0,0,26,0,0,0,0,0,1,0
BIZKAIA,13,BARAKALDO,4,6,U,645,269,2,267,7,260,376,48,28,0,0,0,0,1,0,1,2,0,10,1,0,0,20,2,45,65,3,0,1,2,3,1,0,1,2,0,0,0,22,0,0,0,0,1,1,0
BIZKAIA,13,BARAKALDO,4,7,U,1029,477,9,468,7,461,552,146,64,0,0,3,0,0,1,0,1,0,13,4,1,0,34,2,58,91,0,0,1,1,2,1,0,4,1,0,0,0,27,0,0,0,1,0,5,0
BIZKAIA,13,BARAKALDO,4,8,U,960,458,2,456,12,444,502,105,29,0,0,0,0,0,0,0,2,0,14,1,0,0,53,3,95,84,0,1,0,2,5,0,0,0,0,0,0,0,46,1,0,0,0,0,1,2
BIZKAIA,13,BARAKALDO,4,9,U,759,332,4,328,6,322,427,73,26,1,2,2,0,0,0,0,9,0,14,2,0,0,19,3,75,60,0,0,0,0,2,2,1,0,0,0,0,0,27,0,1,0,0,1,2,0
BIZKAIA,13,BARAKALDO,4,10,U,821,381,5,376,6,370,440,112,35,0,0,0,0,0,0,0,3,0,11,2,0,0,37,2,66,47,0,1,1,0,3,1,0,1,3,0,1,0,41,0,1,0,0,0,2,0
BIZKAIA,13,BARAKALDO,4,11,U,1070,482,5,477,10,467,588,91,59,0,0,0,0,0,0,0,1,0,17,8,0,0,48,8,78,81,0,0,0,1,13,7,0,0,0,0,1,0,47,0,1,0,3,0,3,0
BIZKAIA,13,BARAKALDO,5,1,A,704,323,5,318,5,313,381,64,58,1,0,1,0,0,0,0,1,0,15,5,0,0,24,3,37,76,0,0,1,0,2,5,0,0,0,0,0,0,16,0,0,0,0,0,4,0
BIZKAIA,13,BARAKALDO,5,1,B,852,423,5,418,9,409,429,66,70,0,0,1,0,0,0,0,8,0,29,1,0,0,41,0,69,68,0,0,0,0,14,2,0,2,0,0,0,0,35,0,0,0,0,0,3,0
BIZKAIA,13,BARAKALDO,5,2,A,592,299,4,295,13,282,293,62,37,0,0,0,0,0,0,2,2,0,10,1,0,0,35,2,57,45,1,0,0,0,4,1,0,2,0,0,0,0,17,0,1,0,1,1,1,0
BIZKAIA,13,BARAKALDO,5,2,B,607,280,6,274,3,271,327,78,37,0,0,0,0,0,1,0,1,0,8,1,2,0,35,3,37,32,0,0,0,0,4,2,0,2,0,0,0,0,26,0,1,0,1,0,0,0
BIZKAIA,13,BARAKALDO,5,3,U,707,331,1,330,5,325,376,60,40,0,0,0,0,0,0,0,4,0,13,2,0,0,35,3,60,68,0,0,0,3,5,2,0,2,3,0,0,0,23,0,0,0,0,0,1,1
BIZKAIA,13,BARAKALDO,5,4,U,571,234,2,232,2,230,337,58,25,0,0,0,0,0,0,0,3,0,8,0,0,0,24,3,28,42,0,0,0,1,8,0,0,0,4,0,0,0,24,1,0,0,0,0,1,0
BIZKAIA,13,BARAKALDO,5,5,A,863,424,6,418,6,412,439,81,70,0,0,2,0,1,0,0,4,0,27,4,0,0,35,2,42,102,0,0,0,2,4,3,0,1,0,0,0,0,28,0,0,0,1,0,2,1
BIZKAIA,13,BARAKALDO,5,5,B,858,412,3,409,6,403,446,96,72,0,0,1,0,0,0,0,4,0,28,2,1,0,29,2,41,88,0,0,1,1,4,2,1,0,0,0,0,0,25,0,1,0,0,0,4,0
BIZKAIA,13,BARAKALDO,5,6,U,1033,472,4,468,10,458,561,118,52,0,0,0,1,1,1,0,1,0,18,3,0,0,22,3,59,118,1,2,0,3,4,4,1,0,1,0,0,0,41,1,2,0,0,0,1,0
BIZKAIA,13,BARAKALDO,5,7,U,1051,496,8,488,13,475,555,117,81,0,1,0,0,0,0,0,2,0,22,6,0,0,48,4,45,89,0,0,0,1,6,3,0,2,0,0,1,2,42,0,0,0,0,0,0,3
BIZKAIA,13,BARAKALDO,5,8,U,1002,395,2,393,9,384,607,98,29,0,0,1,0,1,0,0,6,0,17,3,1,0,41,4,73,67,0,0,1,0,2,1,1,0,1,0,0,0,32,1,0,0,2,0,2,0
BIZKAIA,13,BARAKALDO,5,9,U,1095,496,5,491,11,480,599,70,27,2,0,1,0,0,0,0,10,0,26,5,3,1,38,7,94,104,0,0,0,2,8,3,1,3,2,0,0,0,67,1,0,0,2,0,3,0
BIZKAIA,13,BARAKALDO,5,10,U,892,406,5,401,1,400,486,105,32,0,0,0,0,0,1,0,3,0,22,1,1,0,39,3,62,69,1,0,0,0,4,3,0,2,1,0,0,0,46,0,0,0,2,0,3,0
BIZKAIA,13,BARAKALDO,5,11,U,1101,409,4,405,8,397,692,76,21,0,0,1,0,0,0,0,3,0,28,5,3,0,51,10,44,65,3,0,0,3,10,0,0,2,2,0,0,0,62,0,1,0,0,0,5,2
BIZKAIA,13,BARAKALDO,6,1,A,647,269,3,266,4,262,378,70,43,1,0,0,0,0,0,0,4,0,20,1,0,0,21,4,22,43,0,0,0,2,1,2,0,4,3,0,0,0,16,1,0,0,0,0,3,1
BIZKAIA,13,BARAKALDO,6,1,B,741,314,6,308,2,306,427,86,42,0,0,0,0,0,0,0,2,0,9,6,0,0,27,2,35,49,0,0,1,0,2,4,0,1,0,0,0,0,34,0,0,0,0,0,4,2
BIZKAIA,13,BARAKALDO,6,2,U,776,344,7,337,7,330,432,75,60,0,0,1,0,0,0,0,6,0,10,1,0,0,30,5,33,56,2,0,0,3,5,2,0,3,1,0,0,0,33,0,1,0,1,0,2,0
BIZKAIA,13,BARAKALDO,6,3,U,874,349,6,343,8,335,525,81,56,0,0,0,0,0,0,0,3,0,20,4,0,0,29,0,25,68,0,0,0,0,2,1,0,0,0,0,0,0,38,0,0,0,2,0,6,0
BIZKAIA,13,BARAKALDO,6,4,U,951,356,4,352,9,343,595,88,52,0,0,0,0,0,0,0,2,0,14,0,2,0,27,2,28,73,0,0,0,3,10,1,1,4,2,0,0,0,31,0,0,0,1,0,2,0
BIZKAIA,13,BARAKALDO,6,5,U,945,397,5,392,13,379,548,84,42,0,0,2,0,0,0,0,9,0,21,5,0,0,30,5,38,67,0,1,0,0,4,1,0,0,2,0,0,0,60,0,1,0,1,0,3,3
BIZKAIA,13,BARAKALDO,6,6,U,631,252,8,244,10,234,379,66,12,1,0,2,0,0,0,0,2,0,13,1,0,0,26,6,29,39,1,0,0,0,2,0,0,1,1,0,2,0,23,0,0,0,1,1,5,0
BIZKAIA,13,BARAKALDO,6,7,U,979,347,6,341,4,337,632,90,17,0,0,0,0,1,0,0,2,0,10,3,1,0,47,8,47,63,2,0,0,4,7,0,0,0,0,0,0,0,33,0,0,0,0,0,2,0
BIZKAIA,13,BARAKALDO,6,8,U,833,386,8,378,10,368,447,77,59,1,0,2,0,0,0,0,5,1,18,2,0,0,44,5,35,61,1,0,0,1,6,2,1,4,1,0,0,0,33,0,0,0,0,0,8,1
BIZKAIA,13,BARAKALDO,6,9,U,862,408,3,405,10,395,454,97,46,2,0,1,0,0,0,1,4,1,15,3,1,0,37,9,64,48,0,2,0,1,2,0,0,2,0,1,0,0,56,0,2,0,0,0,0,0
BIZKAIA,13,BARAKALDO,6,10,U,1018,465,3,462,9,453,553,122,48,0,0,0,0,0,1,0,3,0,24,5,1,0,44,2,68,64,2,0,0,1,4,0,0,0,0,1,0,0,55,0,0,0,2,0,4,2
BIZKAIA,13,BARAKALDO,6,11,U,950,387,3,384,10,374,563,94,49,0,1,2,0,0,0,0,4,0,23,2,0,1,21,3,54,67,0,0,0,1,7,2,0,1,0,0,0,0,39,0,0,0,3,0,0,0
BIZKAIA,13,BARAKALDO,6,12,U,1015,355,1,354,4,350,660,75,29,1,0,1,0,0,1,0,9,0,21,5,6,0,38,7,44,49,0,0,0,2,5,1,0,3,1,0,0,0,46,0,0,1,0,0,3,2
BIZKAIA,13,BARAKALDO,6,13,U,772,313,6,307,2,305,459,79,40,0,0,0,0,0,0,0,1,0,15,7,0,0,30,7,33,53,0,0,0,0,1,1,0,0,0,0,0,0,37,0,1,0,0,0,0,0
BIZKAIA,13,BARAKALDO,7,1,A,668,275,5,270,2,268,393,68,32,0,0,0,0,0,0,0,6,0,7,3,0,0,25,3,31,60,1,0,0,1,2,0,0,0,0,0,0,0,26,0,1,0,0,0,2,0
BIZKAIA,13,BARAKALDO,7,1,B,729,261,3,258,5,253,468,58,33,0,0,2,1,0,0,0,7,0,10,1,0,0,22,3,26,60,1,0,0,0,2,1,0,2,0,0,0,0,21,0,0,1,0,0,2,0
BIZKAIA,13,BARAKALDO,7,2,U,818,303,1,302,3,299,515,78,39,0,0,0,1,0,0,0,5,0,11,0,0,0,28,3,55,57,0,0,0,0,2,1,0,1,2,0,0,0,15,0,0,0,0,0,1,0
BIZKAIA,13,BARAKALDO,7,3,A,832,335,2,333,4,329,497,85,23,0,0,0,0,0,1,0,4,1,20,7,0,0,32,4,22,73,0,0,0,2,4,1,0,0,2,0,0,0,46,0,0,1,1,0,0,0
BIZKAIA,13,BARAKALDO,7,3,B,903,364,3,361,4,357,539,90,24,2,0,0,0,2,0,1,3,0,22,6,1,0,31,4,34,70,2,0,0,0,6,1,0,4,4,0,1,0,43,0,1,0,0,1,4,0
BIZKAIA,13,BARAKALDO,7,4,A,765,289,4,285,9,276,476,55,18,0,0,0,0,0,0,0,1,0,18,0,1,0,25,1,51,61,1,0,0,0,3,2,0,1,1,0,0,0,31,0,1,0,2,0,3,0
BIZKAIA,13,BARAKALDO,7,4,B,423,227,1,226,7,219,196,27,6,1,0,0,0,0,0,0,5,0,16,2,3,0,15,3,44,81,0,0,0,0,0,0,0,2,0,0,0,0,11,0,1,0,0,0,2,0
BIZKAIA,13,BARAKALDO,7,5,A,586,239,3,236,4,232,347,36,17,0,0,4,0,0,0,0,0,0,11,5,0,0,23,2,27,55,0,0,0,2,3,5,0,8,1,0,0,0,31,0,1,0,0,0,1,0
BIZKAIA,13,BARAKALDO,7,5,B,669,238,2,236,7,229,431,44,17,0,0,5,0,0,0,0,1,0,13,4,1,0,19,1,22,56,0,1,0,1,5,1,0,1,0,0,0,0,33,2,0,0,1,1,0,0
BIZKAIA,13,BARAKALDO,8,1,U,841,334,4,330,5,325,507,44,13,1,0,0,0,0,0,0,4,0,20,3,0,0,17,3,71,97,1,0,0,2,4,4,0,0,0,0,0,0,36,0,0,0,4,0,1,0
BIZKAIA,13,BARAKALDO,8,2,A,686,281,6,275,3,272,405,47,18,0,0,0,0,1,2,0,3,0,9,0,1,0,23,0,65,70,4,0,0,3,0,1,0,0,0,0,0,0,24,0,0,0,0,0,1,0
BIZKAIA,13,BARAKALDO,8,2,B,634,219,5,214,4,210,415,38,4,0,0,0,0,0,0,0,7,0,7,1,1,1,18,3,43,52,2,0,0,0,3,0,0,0,2,0,0,0,27,0,0,0,0,0,1,0
BIZKAIA,13,BARAKALDO,8,3,U,902,348,5,343,5,338,554,63,11,0,0,0,0,0,0,1,7,0,12,2,1,0,20,10,86,84,1,0,0,3,5,0,0,1,0,1,0,1,28,0,0,0,0,0,1,0
BIZKAIA,13,BARAKALDO,8,4,U,1049,467,9,458,12,446,582,156,52,0,0,0,0,0,0,0,4,0,15,7,0,0,31,5,39,76,0,0,2,4,3,0,0,0,0,0,0,1,47,0,0,0,0,0,4,0
BIZKAIA,13,BARAKALDO,8,5,U,683,275,1,274,12,262,408,90,31,1,0,2,0,0,0,0,3,0,16,1,0,0,21,0,28,44,0,0,0,1,1,0,0,1,0,0,0,0,19,0,0,0,1,0,2,0
BIZKAIA,13,BARAKALDO,8,6,U,757,327,8,319,5,314,430,101,22,1,0,0,0,0,1,0,2,1,17,4,0,0,37,2,29,64,2,0,0,1,1,3,0,0,0,0,0,0,23,1,0,0,1,0,1,0
BIZKAIA,13,BARAKALDO,8,7,U,1114,445,13,432,10,422,669,68,52,0,0,1,0,0,1,0,4,0,12,1,1,0,41,6,68,106,0,0,1,1,3,0,0,2,0,1,1,0,44,0,1,0,1,2,4,0
BIZKAIA,13,BARAKALDO,8,8,A,646,218,2,216,8,208,428,42,11,0,0,0,0,0,0,0,2,0,12,3,0,0,16,6,51,33,0,0,0,1,10,1,0,2,0,0,0,0,17,0,0,0,0,0,1,0
BIZKAIA,13,BARAKALDO,8,8,B,226,103,2,101,1,100,123,8,5,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,23,48,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
BIZKAIA,13,BARAKALDO,9,1,U,705,346,5,341,5,336,359,77,35,0,1,2,0,0,0,0,4,0,11,3,1,0,23,4,45,81,2,0,0,7,1,1,0,0,0,0,0,0,31,1,0,0,2,0,4,0
BIZKAIA,13,BARAKALDO,9,2,U,843,325,2,323,10,313,518,74,33,1,0,0,0,1,0,0,3,0,18,3,0,0,27,6,23,74,0,0,0,1,3,5,0,1,0,0,0,3,33,1,1,0,1,0,1,0
BIZKAIA,13,BARAKALDO,9,3,U,814,304,3,301,0,301,510,72,33,1,0,1,0,0,0,0,6,0,13,0,1,0,21,3,31,76,1,0,1,0,3,1,0,1,2,0,0,0,31,0,0,0,0,1,2,0
BIZKAIA,13,BARAKALDO,9,4,U,877,412,4,408,4,404,465,108,71,0,0,0,1,0,1,0,2,0,15,4,0,0,35,2,39,82,1,0,0,1,6,2,1,2,0,0,0,0,23,0,0,0,0,0,7,1
BIZKAIA,13,BARAKALDO,9,5,U,861,381,1,380,8,372,480,79,22,0,0,0,0,0,0,1,12,0,6,4,2,0,25,5,65,97,2,0,0,1,0,2,1,0,0,0,1,0,42,0,0,0,3,0,1,1
BIZKAIA,13,BARAKALDO,9,6,U,587,238,10,228,3,225,349,80,16,0,0,0,1,1,0,0,5,0,7,0,0,0,18,1,27,49,0,1,0,1,3,0,0,0,1,0,0,0,11,0,0,0,0,0,3,0
BIZKAIA,13,BARAKALDO,9,7,A,702,303,4,299,4,295,399,81,34,0,0,2,0,0,0,0,2,0,16,2,0,0,29,0,29,52,0,0,0,2,4,0,0,5,0,0,0,0,32,1,1,1,0,1,1,0
BIZKAIA,13,BARAKALDO,9,7,B,764,305,3,302,6,296,459,70,28,0,0,2,0,0,1,0,7,1,12,3,0,1,23,3,40,58,0,0,0,5,1,2,0,0,1,0,1,1,29,0,0,0,0,0,7,0
BIZKAIA,13,BARAKALDO,9,8,U,853,323,1,322,6,316,530,82,20,0,0,1,0,0,0,0,4,0,10,3,0,0,29,5,55,60,2,0,0,0,2,1,0,0,2,0,0,0,30,0,0,0,1,0,8,1
BIZKAIA,13,BARAKALDO,9,9,U,1040,417,10,407,5,402,623,102,46,0,0,0,0,0,0,0,4,0,29,0,0,0,41,3,56,74,2,0,0,0,6,0,0,0,0,0,0,0,35,0,0,0,0,0,4,0
BIZKAIA,13,BARAKALDO,9,10,U,1048,500,5,495,3,492,548,106,71,1,0,1,0,0,0,0,2,0,34,8,0,2,45,6,52,82,0,0,0,1,3,1,1,1,1,0,0,0,71,0,0,0,1,0,2,0
BIZKAIA,13,BARAKALDO,9,11,U,635,300,6,294,2,292,335,55,18,0,1,0,0,0,0,0,3,0,6,2,0,0,26,4,56,62,0,0,0,2,5,4,0,0,1,0,0,0,41,0,0,0,0,1,4,1
BIZKAIA,13,BARAKALDO,9,12,U,795,294,6,288,6,282,501,81,24,1,0,1,0,0,0,0,2,0,9,1,2,0,22,1,42,62,2,1,0,0,2,2,0,1,2,0,0,2,19,0,0,0,0,0,3,0
BIZKAIA,14,BARRIKA,1,1,A,631,300,4,296,5,291,331,9,17,0,0,0,0,0,0,0,5,0,2,5,1,0,11,5,98,111,0,0,0,0,4,0,0,1,0,0,0,0,18,0,0,0,1,0,3,0
BIZKAIA,14,BARRIKA,1,1,B,588,280,1,279,7,272,308,16,14,0,0,0,0,0,0,0,4,1,12,1,0,0,14,0,70,110,0,1,0,0,5,0,0,1,0,0,0,0,20,0,1,0,0,0,2,0
BIZKAIA,15,BASAURI,1,1,U,1007,398,5,393,10,383,609,58,30,1,0,0,0,0,0,0,5,1,15,2,0,0,20,2,63,123,0,0,0,3,3,1,0,1,5,0,0,3,41,1,0,0,1,0,4,0
BIZKAIA,15,BASAURI,1,2,U,876,303,4,299,2,297,573,74,34,0,1,1,0,0,0,0,9,0,14,2,3,0,31,2,28,58,1,0,0,0,0,0,0,1,0,0,0,1,32,0,0,0,1,0,4,0
BIZKAIA,15,BASAURI,1,3,U,704,376,9,367,3,364,328,56,32,2,0,0,0,0,0,0,5,1,18,1,0,1,0,3,67,119,1,22,0,0,4,1,0,3,1,0,0,0,24,0,0,1,2,0,0,0
BIZKAIA,15,BASAURI,1,4,U,818,349,6,343,1,342,469,64,32,0,0,0,0,0,0,0,2,0,10,0,1,0,13,2,52,112,0,0,0,0,5,2,1,2,0,0,0,0,39,0,0,0,0,0,5,0
BIZKAIA,15,BASAURI,1,5,U,895,361,4,357,7,350,534,86,44,2,0,0,0,0,0,2,4,0,22,4,0,0,29,1,31,86,0,0,0,1,2,0,0,0,0,0,0,0,32,0,1,0,1,1,1,0
BIZKAIA,15,BASAURI,1,6,U,1062,408,1,407,8,399,654,85,55,0,0,2,0,0,0,0,3,0,17,6,0,0,24,5,62,89,0,0,1,0,5,0,0,2,0,0,0,0,35,1,0,1,1,0,4,1
BIZKAIA,15,BASAURI,1,7,U,782,319,2,317,8,309,463,90,33,0,0,2,0,0,1,0,1,1,10,0,1,0,31,2,40,74,0,0,0,0,0,0,1,2,1,0,0,0,19,0,0,0,0,0,0,0
BIZKAIA,15,BASAURI,1,8,U,1108,453,6,447,7,440,655,124,61,0,0,0,0,0,0,1,2,0,23,3,1,1,31,1,37,81,0,0,0,2,2,4,0,2,1,0,0,0,53,0,1,0,3,0,6,0
BIZKAIA,15,BASAURI,1,9,A,634,285,4,281,10,271,349,70,33,1,0,1,0,1,0,0,2,1,10,2,0,0,28,3,20,55,0,0,0,2,2,1,0,2,1,0,0,0,34,0,1,1,0,0,0,0
BIZKAIA,15,BASAURI,1,9,B,668,296,4,292,8,284,372,87,43,1,0,0,0,0,0,0,1,0,9,6,0,0,28,3,36,48,0,0,0,1,0,0,0,1,0,0,0,0,19,0,0,0,1,0,0,0
BIZKAIA,15,BASAURI,1,10,A,718,287,1,286,9,277,431,68,33,0,0,0,0,0,0,1,2,0,11,1,0,0,18,5,50,48,0,0,0,0,2,2,0,3,0,1,0,0,28,0,0,1,1,0,2,0
BIZKAIA,15,BASAURI,1,10,B,690,325,5,320,11,309,365,90,29,0,0,0,0,0,0,0,5,1,16,7,0,0,20,4,41,67,0,0,1,1,1,1,0,0,1,0,0,0,21,0,0,0,0,0,3,0
BIZKAIA,15,BASAURI,1,11,U,1122,456,7,449,5,444,666,140,51,1,0,1,0,2,0,0,6,0,23,1,3,0,43,12,43,68,1,0,0,1,4,3,0,0,1,0,0,0,35,0,0,0,0,0,5,0
BIZKAIA,15,BASAURI,1,12,U,741,342,2,340,7,333,399,53,12,0,0,0,0,0,0,0,5,1,11,3,0,0,25,4,74,96,1,0,0,0,1,0,0,2,2,0,1,2,32,0,0,0,3,0,5,0
BIZKAIA,15,BASAURI,2,2,A,652,335,3,332,4,328,317,52,33,0,0,0,0,0,0,1,2,0,14,2,2,0,24,7,55,107,0,0,0,2,6,0,0,2,0,0,0,0,19,0,0,0,0,0,0,0
BIZKAIA,15,BASAURI,2,2,B,574,278,1,277,2,275,296,37,24,1,0,0,0,1,0,0,2,0,9,3,0,0,22,5,39,101,1,0,0,0,2,1,0,0,0,0,0,0,25,0,1,0,0,0,1,0
BIZKAIA,15,BASAURI,2,3,U,824,425,9,416,6,410,399,55,36,1,0,0,0,0,0,0,7,1,5,8,0,0,17,2,70,173,1,1,0,0,2,1,0,0,3,0,0,0,24,0,1,0,0,0,1,1
BIZKAIA,15,BASAURI,2,4,U,894,400,9,391,9,382,494,86,56,1,0,2,0,0,0,0,4,0,10,0,1,0,22,0,60,113,0,5,0,0,2,1,0,5,2,0,0,0,11,0,0,0,0,0,1,0
BIZKAIA,15,BASAURI,2,5,U,770,374,5,369,5,364,396,70,37,1,0,0,0,1,0,0,5,0,7,4,0,0,15,1,71,122,0,0,0,0,0,0,1,0,1,0,0,0,25,0,0,0,3,0,0,0
BIZKAIA,15,BASAURI,2,6,U,718,288,5,283,6,277,430,77,49,1,0,2,0,0,0,0,3,0,8,1,0,0,8,3,37,67,1,0,2,2,0,0,0,0,1,0,0,1,12,0,0,0,1,0,1,0
